STATISTIC,Statistic Label,TLIST,Year,C03341V04028,Stamp Duty Event,C03721V04469,Transaction Class,C03788V04538,NUTS 3 Region,C03722V04470,Type of Buyer,UNIT,VALUE
CRP01C4,Median Income,2019,2019,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,69300.0
CRP01C4,Median Income,2019,2019,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,79000.0
CRP01C4,Median Income,2019,2019,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,63000.0
CRP01C4,Median Income,2019,2019,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,54500.0
CRP01C4,Median Income,2019,2019,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,63800.0
CRP01C4,Median Income,2019,2019,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,47100.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,IE0,Ireland,-,All buyer types,€,42600.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,€,40200.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,€,43000.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,33200.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,35400.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,33000.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,38000.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,36400.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,38300.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,37700.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,37900.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,37600.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,35900.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,36700.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,35800.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,42900.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,42100.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,43000.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,54900.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,48500.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,55700.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,43300.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,42400.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,43600.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,36800.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,33100.0
CRP01C4,Median Income,2019,2019,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,37200.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,IE0,Ireland,-,All buyer types,€,81500.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,€,84800.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,€,77900.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,65400.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,71400.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,60600.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,72700.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,75300.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,70800.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,72500.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,75300.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,68400.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,68800.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,73000.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,65400.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,80500.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,84400.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,76200.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,96800.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,102200.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,91800.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,78900.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,82600.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,75200.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,65100.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,66700.0
CRP01C4,Median Income,2019,2019,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,61900.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,IE0,Ireland,-,All buyer types,€,68100.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,IE0,Ireland,110,Buyer with child/children,€,80200.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,IE0,Ireland,120,Buyer without child/children,€,60400.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,50000.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,64100.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,42600.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,57100.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,69800.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,50200.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,57400.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,71800.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,49500.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,55200.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,66700.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,47400.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,66500.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,79300.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,57800.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,84200.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,98000.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,76500.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,69800.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,79000.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,63600.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,54600.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,63800.0
CRP01C4,Median Income,2019,2019,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,47500.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,IE0,Ireland,-,All buyer types,€,42800.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,€,40400.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,€,43100.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,33200.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,35100.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,33000.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,37900.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,37700.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,38000.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,37800.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,37600.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,37800.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,36400.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,37000.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,36200.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,43000.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,41900.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,43100.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,54900.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,48500.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,55700.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,43700.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,43000.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,43900.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,36900.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,33100.0
CRP01C4,Median Income,2019,2019,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,37800.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,IE0,Ireland,-,All buyer types,€,81600.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,€,84800.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,€,78200.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,65200.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,71400.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,60600.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,73400.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,75700.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,70800.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,72900.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,76200.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,68300.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,68500.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,72700.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,65100.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,80000.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,83900.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,76100.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,97400.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,102500.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,92400.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,78900.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,82400.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,76000.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,65400.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,66800.0
CRP01C4,Median Income,2019,2019,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,62600.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,IE0,Ireland,-,All buyer types,€,70200.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,IE0,Ireland,110,Buyer with child/children,€,82900.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,IE0,Ireland,120,Buyer without child/children,€,62600.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,49100.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,63200.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,41400.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,60200.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,72600.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,53100.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,59300.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,72600.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,52000.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,56200.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,69600.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,49200.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,70400.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,82200.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,61800.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,88900.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,103700.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,80900.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,73700.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,83500.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,68000.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,54800.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,66100.0
CRP01C4,Median Income,2020,2020,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,46900.0
CRP01C4,Median Income,2020,2020,1,Filings,110,Sole transactions,IE0,Ireland,-,All buyer types,€,43700.0
CRP01C4,Median Income,2020,2020,1,Filings,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,€,41300.0
CRP01C4,Median Income,2020,2020,1,Filings,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,€,44100.0
CRP01C4,Median Income,2020,2020,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,34600.0
CRP01C4,Median Income,2020,2020,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,34300.0
