"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03867V04617","County Where Property Was Purchased","C03734V04482","Purchasers Location Given During Purchase","UNIT","VALUE"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","XB","Great Britain","Number","1390"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","XI","Northern Ireland","Number","390"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","ZZNM2","North America","Number","500"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","ZZZ10","Rest of the World","Number","1250"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","999","Unknown","Number","150"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CEC","Co. Clare","Number","640"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CKC","Co. Cork","Number","310"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CNC","Co. Cavan","Number","80"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CWC","Co. Carlow","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","DLC","Co. Donegal","Number","200"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","DNC","Co. Dublin","Number","1610"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","EURXIEUK","European Countries excluding Ireland and the UK","Number","170"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","GYC","Co. Galway","Number","23720"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KEC","Co. Kildare","Number","200"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KKC","Co. Kilkenny","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KYC","Co. Kerry","Number","90"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LDC","Co. Longford","Number","90"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LKC","Co. Limerick","Number","200"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LMC","Co. Leitrim","Number","80"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LSC","Co. Laois","Number","70"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MHC","Co. Meath","Number","150"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MNC","Co. Monaghan","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MOC","Co. Mayo","Number","780"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","OYC","Co. Offaly","Number","150"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","RNC","Co. Roscommon","Number","470"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","SOC","Co. Sligo","Number","160"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","TYC","Co. Tipperary","Number","160"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WDC","Co. Waterford","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WKC","Co. Wicklow","Number","90"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WMC","Co. Westmeath","Number","200"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WXC","Co. Wexford","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","XB","Great Britain","Number","600"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","XI","Northern Ireland","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","ZZNM2","North America","Number","160"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","ZZZ10","Rest of the World","Number","140"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","999","Unknown","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CEC","Co. Clare","Number","150"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CKC","Co. Cork","Number","400"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CNC","Co. Cavan","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CWC","Co. Carlow","Number","340"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","DLC","Co. Donegal","Number","130"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","DNC","Co. Dublin","Number","9100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","EURXIEUK","European Countries excluding Ireland and the UK","Number","70"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","GYC","Co. Galway","Number","320"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KEC","Co. Kildare","Number","22030"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KKC","Co. Kilkenny","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KYC","Co. Kerry","Number","160"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LDC","Co. Longford","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LHC","Co. Louth","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LKC","Co. Limerick","Number","110"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LMC","Co. Leitrim","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LSC","Co. Laois","Number","290"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MHC","Co. Meath","Number","450"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MNC","Co. Monaghan","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MOC","Co. Mayo","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","OYC","Co. Offaly","Number","170"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","RNC","Co. Roscommon","Number","80"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","SOC","Co. Sligo","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","TYC","Co. Tipperary","Number","140"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WDC","Co. Waterford","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WKC","Co. Wicklow","Number","460"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WMC","Co. Westmeath","Number","130"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WXC","Co. Wexford","Number","110"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","XB","Great Britain","Number","150"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","XI","Northern Ireland","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","ZZNM2","North America","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","ZZZ10","Rest of the World","Number","80"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","999","Unknown","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CEC","Co. Clare","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CKC","Co. Cork","Number","130"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CNC","Co. Cavan","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CWC","Co. Carlow","Number","280"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","DLC","Co. Donegal","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","DNC","Co. Dublin","Number","640"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","EURXIEUK","European Countries excluding Ireland and the UK","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","GYC","Co. Galway","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KEC","Co. Kildare","Number","180"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KKC","Co. Kilkenny","Number","6550"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KYC","Co. Kerry","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LDC","Co. Longford","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LHC","Co. Louth","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LKC","Co. Limerick","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LMC","Co. Leitrim","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LSC","Co. Laois","Number","150"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MHC","Co. Meath","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MNC","Co. Monaghan","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MOC","Co. Mayo","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","OYC","Co. Offaly","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","RNC","Co. Roscommon","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","SOC","Co. Sligo","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","TYC","Co. Tipperary","Number","250"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","WDC","Co. Waterford","Number","800"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","WKC","Co. Wicklow","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","WMC","Co. Westmeath","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","WXC","Co. Wexford","Number","140"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","XB","Great Britain","Number","170"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","XI","Northern Ireland","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","ZZNM2","North America","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","ZZZ10","Rest of the World","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","999","Unknown","Number","220"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","CEC","Co. Clare","Number","140"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","CKC","Co. Cork","Number","1770"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","CNC","Co. Cavan","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","CWC","Co. Carlow","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","DLC","Co. Donegal","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","DNC","Co. Dublin","Number","1080"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","EURXIEUK","European Countries excluding Ireland and the UK","Number","200"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","GYC","Co. Galway","Number","140"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","KEC","Co. Kildare","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","KKC","Co. Kilkenny","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","KYC","Co. Kerry","Number","11600"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","LDC","Co. Longford","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","LHC","Co. Louth","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","LKC","Co. Limerick","Number","640"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","LMC","Co. Leitrim","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","LSC","Co. Laois","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","MHC","Co. Meath","Number","80"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","MNC","Co. Monaghan","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","MOC","Co. Mayo","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","OYC","Co. Offaly","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","RNC","Co. Roscommon","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","SOC","Co. Sligo","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","TYC","Co. Tipperary","Number","120"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","WDC","Co. Waterford","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","WKC","Co. Wicklow","Number","90"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","WMC","Co. Westmeath","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","WXC","Co. Wexford","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","XB","Great Britain","Number","990"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","XI","Northern Ireland","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","ZZNM2","North America","Number","220"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","ZZZ10","Rest of the World","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","999","Unknown","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","CEC","Co. Clare","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","CKC","Co. Cork","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","CNC","Co. Cavan","Number","110"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","CWC","Co. Carlow","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","DLC","Co. Donegal","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","DNC","Co. Dublin","Number","540"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","EURXIEUK","European Countries excluding Ireland and the UK","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","GYC","Co. Galway","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","KEC","Co. Kildare","Number","120"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","KKC","Co. Kilkenny","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","KYC","Co. Kerry","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","LDC","Co. Longford","Number","2940"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","LKC","Co. Limerick","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","LMC","Co. Leitrim","Number","110"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","LSC","Co. Laois","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","MHC","Co. Meath","Number","70"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","MNC","Co. Monaghan","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","MOC","Co. Mayo","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","OYC","Co. Offaly","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","RNC","Co. Roscommon","Number","150"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","SOC","Co. Sligo","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","TYC","Co. Tipperary","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","WDC","Co. Waterford","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","WKC","Co. Wicklow","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","WMC","Co. Westmeath","Number","370"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","WXC","Co. Wexford","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","XB","Great Britain","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","XI","Northern Ireland","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","ZZNM2","North America","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1441-13a3-e055-000000000001","Co. Longford","ZZZ10","Rest of the World","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","999","Unknown","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","CEC","Co. Clare","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","CKC","Co. Cork","Number","80"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","CNC","Co. Cavan","Number","160"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","CWC","Co. Carlow","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","DLC","Co. Donegal","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","DNC","Co. Dublin","Number","1960"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","EURXIEUK","European Countries excluding Ireland and the UK","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","GYC","Co. Galway","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","KEC","Co. Kildare","Number","110"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","KKC","Co. Kilkenny","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","KYC","Co. Kerry","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","LDC","Co. Longford","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","LHC","Co. Louth","Number","11760"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","LKC","Co. Limerick","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","LMC","Co. Leitrim","Number","20"
